REGION_CODE,REGION_NAME,YEAR,MONTH,ZONE,AVG_TEMP_C,MAX_TEMP_C,MIN_TEMP_C,TEMP_RANGE_C,PRECIPITATION_MM,RAIN_DAYS,HEAVY_RAIN_DAYS,DROUGHT_INDEX,ELEVATION_M,DISTANCE_TO_COAST_KM
ZC,Zanzibar Central/South,2000,2,Zanzibar,28.08,31.29,25.04,6.26,859.1,14,4,1.16,1041.4,419.2
ZC,Zanzibar Central/South,2000,3,Zanzibar,27.58,30.84,23.86,6.98,1431.0,22,6,1.27,1041.4,419.2
ZC,Zanzibar Central/South,2000,4,Zanzibar,26.88,29.92,24.5,5.42,1774.2,23,4,1.3,1041.4,419.2
ZC,Zanzibar Central/South,2000,5,Zanzibar,25.88,29.35,22.79,6.56,1202.2,19,7,1.24,1041.4,419.2
ZC,Zanzibar Central/South,2000,6,Zanzibar,25.38,28.41,21.65,6.77,401.5,7,1,0.82,1041.4,419.2
ZC,Zanzibar Central/South,2000,7,Zanzibar,24.88,27.88,22.29,5.59,172.7,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2000,8,Zanzibar,25.38,27.68,22.63,5.05,172.7,2,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2000,9,Zanzibar,26.38,31.54,23.25,8.29,287.1,6,0,0.51,1041.4,419.2
ZC,Zanzibar Central/South,2000,10,Zanzibar,26.88,30.05,23.49,6.56,515.9,6,2,0.97,1041.4,419.2
ZC,Zanzibar Central/South,2000,11,Zanzibar,27.38,30.02,23.51,6.51,859.1,10,0,1.16,1041.4,419.2
ZC,Zanzibar Central/South,2000,12,Zanzibar,27.58,29.74,25.32,4.42,1087.8,14,3,1.22,1041.4,419.2
ZC,Zanzibar Central/South,2001,1,Zanzibar,28.25,31.49,23.28,8.21,1208.6,18,8,0.28,1041.4,419.2
ZC,Zanzibar Central/South,2001,2,Zanzibar,28.45,31.15,26.15,5.01,1064.8,17,4,0.25,1041.4,419.2
ZC,Zanzibar Central/South,2001,3,Zanzibar,27.95,31.06,24.06,7.01,1783.7,19,5,0.35,1041.4,419.2
ZC,Zanzibar Central/South,2001,4,Zanzibar,27.25,31.63,24.76,6.88,2215.0,22,12,0.39,1041.4,419.2
ZC,Zanzibar Central/South,2001,5,Zanzibar,26.25,30.13,23.62,6.51,1496.2,22,9,0.32,1041.4,419.2
ZC,Zanzibar Central/South,2001,6,Zanzibar,25.75,29.16,24.16,5.0,489.7,8,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2001,7,Zanzibar,25.25,29.08,22.52,6.56,202.1,3,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2001,8,Zanzibar,25.75,28.35,21.61,6.74,202.1,8,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2001,9,Zanzibar,26.75,29.7,24.86,4.84,345.9,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2001,10,Zanzibar,27.25,29.91,25.15,4.76,633.5,8,1,0.05,1041.4,419.2
ZC,Zanzibar Central/South,2001,11,Zanzibar,27.75,29.38,25.38,4.0,1064.8,11,1,0.25,1041.4,419.2
ZC,Zanzibar Central/South,2001,12,Zanzibar,27.95,30.21,25.33,4.88,1352.4,21,2,0.3,1041.4,419.2
ZC,Zanzibar Central/South,2002,1,Zanzibar,29.0,31.09,26.81,4.28,1604.7,20,6,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,2,Zanzibar,29.2,32.89,26.23,6.66,1411.4,20,5,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,3,Zanzibar,28.7,31.96,25.45,6.51,2377.9,22,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,4,Zanzibar,28.0,31.39,25.11,6.28,2957.7,22,3,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,5,Zanzibar,27.0,31.03,22.05,8.99,1991.3,23,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,6,Zanzibar,26.5,28.93,21.49,7.43,638.2,7,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,7,Zanzibar,26.0,27.97,23.04,4.93,251.6,3,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,8,Zanzibar,26.5,29.19,22.56,6.62,251.6,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,9,Zanzibar,27.5,31.74,25.76,5.98,444.9,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,10,Zanzibar,28.0,30.89,24.98,5.91,831.5,12,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,11,Zanzibar,28.5,31.3,26.16,5.14,1411.4,17,4,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2002,12,Zanzibar,28.7,31.95,26.19,5.76,1798.0,20,9,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,1,Zanzibar,27.98,30.89,24.68,6.21,1284.8,19,6,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,2,Zanzibar,28.18,31.41,24.88,6.53,1131.5,18,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,3,Zanzibar,27.68,30.58,24.49,6.09,1898.0,24,6,0.06,1041.4,419.2
ZC,Zanzibar Central/South,2003,4,Zanzibar,26.98,29.86,23.54,6.33,2357.9,23,8,0.09,1041.4,419.2
ZC,Zanzibar Central/South,2003,5,Zanzibar,25.98,29.08,23.68,5.4,1591.4,22,6,0.03,1041.4,419.2
ZC,Zanzibar Central/South,2003,6,Zanzibar,25.48,28.25,21.61,6.63,518.3,9,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,7,Zanzibar,24.98,27.87,22.5,5.38,211.7,2,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,8,Zanzibar,25.48,28.11,22.44,5.68,211.7,4,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,9,Zanzibar,26.48,29.17,23.2,5.97,365.0,5,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,10,Zanzibar,26.98,29.45,23.76,5.69,671.6,13,3,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,11,Zanzibar,27.48,30.91,23.5,7.41,1131.5,18,4,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2003,12,Zanzibar,27.68,29.82,24.54,5.28,1438.1,20,8,0.01,1041.4,419.2
ZC,Zanzibar Central/South,2004,1,Zanzibar,28.16,30.44,25.68,4.76,1003.2,11,3,1.08,1041.4,419.2
ZC,Zanzibar Central/South,2004,2,Zanzibar,28.36,31.02,25.64,5.38,885.1,14,2,1.05,1041.4,419.2
ZC,Zanzibar Central/South,2004,3,Zanzibar,27.86,30.82,25.21,5.61,1475.6,18,8,1.16,1041.4,419.2
ZC,Zanzibar Central/South,2004,4,Zanzibar,27.16,29.83,24.82,5.01,1829.9,20,7,1.19,1041.4,419.2
ZC,Zanzibar Central/South,2004,5,Zanzibar,26.16,29.57,23.99,5.57,1239.4,15,5,1.13,1041.4,419.2
ZC,Zanzibar Central/South,2004,6,Zanzibar,25.66,28.34,22.51,5.83,412.7,5,0,0.7,1041.4,419.2
ZC,Zanzibar Central/South,2004,7,Zanzibar,25.16,27.87,22.79,5.08,176.5,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2004,8,Zanzibar,25.66,29.01,22.78,6.23,176.5,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2004,9,Zanzibar,26.66,31.23,22.75,8.48,294.6,5,1,0.4,1041.4,419.2
ZC,Zanzibar Central/South,2004,10,Zanzibar,27.16,29.27,24.77,4.5,530.8,6,3,0.85,1041.4,419.2
ZC,Zanzibar Central/South,2004,11,Zanzibar,27.66,29.76,25.29,4.47,885.1,14,3,1.05,1041.4,419.2
ZC,Zanzibar Central/South,2004,12,Zanzibar,27.86,31.52,24.56,6.95,1121.3,16,4,1.11,1041.4,419.2
ZC,Zanzibar Central/South,2005,1,Zanzibar,27.28,29.43,23.5,5.93,794.8,9,1,1.9,1041.4,419.2
ZC,Zanzibar Central/South,2005,2,Zanzibar,27.48,30.38,23.04,7.34,702.8,8,2,1.86,1041.4,419.2
ZC,Zanzibar Central/South,2005,3,Zanzibar,26.98,30.47,23.21,7.26,1163.1,18,4,1.97,1041.4,419.2
ZC,Zanzibar Central/South,2005,4,Zanzibar,26.28,29.3,23.89,5.41,1439.3,18,3,2.0,1041.4,419.2
ZC,Zanzibar Central/South,2005,5,Zanzibar,25.28,28.26,22.19,6.06,979.0,12,2,1.94,1041.4,419.2
ZC,Zanzibar Central/South,2005,6,Zanzibar,24.78,27.83,22.41,5.43,334.5,3,1,1.52,1041.4,419.2
ZC,Zanzibar Central/South,2005,7,Zanzibar,24.28,27.21,20.55,6.67,150.4,3,0,0.3,1041.4,419.2
ZC,Zanzibar Central/South,2005,8,Zanzibar,24.78,26.64,21.8,4.84,150.4,2,0,0.3,1041.4,419.2
ZC,Zanzibar Central/South,2005,9,Zanzibar,25.78,29.02,21.92,7.1,242.5,5,0,1.21,1041.4,419.2
ZC,Zanzibar Central/South,2005,10,Zanzibar,26.28,29.14,23.44,5.7,426.6,6,0,1.67,1041.4,419.2
ZC,Zanzibar Central/South,2005,11,Zanzibar,26.78,29.35,24.38,4.96,702.8,13,5,1.86,1041.4,419.2
ZC,Zanzibar Central/South,2005,12,Zanzibar,26.98,30.68,24.55,6.13,886.9,12,4,1.92,1041.4,419.2
ZC,Zanzibar Central/South,2006,1,Zanzibar,29.02,31.11,25.66,5.45,2132.8,23,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,2,Zanzibar,29.22,32.13,26.48,5.65,1873.5,23,11,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,3,Zanzibar,28.72,30.86,24.3,6.57,3170.1,24,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,4,Zanzibar,28.02,30.95,23.5,7.44,3948.0,23,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,5,Zanzibar,27.02,30.47,24.36,6.11,2651.5,23,9,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,6,Zanzibar,26.52,30.18,22.8,7.38,836.3,16,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,7,Zanzibar,26.02,28.81,23.2,5.62,317.7,8,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,8,Zanzibar,26.52,29.61,22.88,6.73,317.7,6,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,9,Zanzibar,27.52,29.74,25.27,4.46,577.0,13,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,10,Zanzibar,28.02,30.53,24.27,6.26,1095.6,11,3,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,11,Zanzibar,28.52,32.85,24.87,7.98,1873.5,18,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2006,12,Zanzibar,28.72,31.48,25.41,6.06,2392.2,24,9,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,1,Zanzibar,29.77,33.31,27.41,5.9,1365.9,22,4,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,2,Zanzibar,29.97,32.42,26.09,6.33,1202.4,20,4,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,3,Zanzibar,29.47,32.39,26.11,6.28,2019.6,22,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,4,Zanzibar,28.77,31.72,25.93,5.79,2509.9,22,11,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,5,Zanzibar,27.77,32.06,26.17,5.89,1692.7,26,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,6,Zanzibar,27.27,30.25,23.87,6.38,548.7,6,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,7,Zanzibar,26.77,30.9,24.65,6.25,221.8,2,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,8,Zanzibar,27.27,29.94,24.03,5.91,221.8,3,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,9,Zanzibar,28.27,32.62,24.32,8.3,385.2,6,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,10,Zanzibar,28.77,30.91,25.27,5.64,712.1,11,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,11,Zanzibar,29.27,32.95,26.11,6.83,1202.4,16,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2007,12,Zanzibar,29.47,32.88,27.38,5.5,1529.3,24,13,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2008,1,Zanzibar,26.99,29.06,24.63,4.43,597.6,10,2,2.67,1041.4,419.2
ZC,Zanzibar Central/South,2008,2,Zanzibar,27.19,29.31,25.64,3.67,530.2,7,1,2.63,1041.4,419.2
ZC,Zanzibar Central/South,2008,3,Zanzibar,26.69,28.79,23.65,5.14,867.2,13,2,2.74,1041.4,419.2
ZC,Zanzibar Central/South,2008,4,Zanzibar,25.99,28.74,23.0,5.74,1069.4,13,1,2.77,1041.4,419.2
ZC,Zanzibar Central/South,2008,5,Zanzibar,24.99,27.74,21.83,5.91,732.4,13,2,2.71,1041.4,419.2
ZC,Zanzibar Central/South,2008,6,Zanzibar,24.49,27.17,20.8,6.37,260.6,1,0,2.29,1041.4,419.2
ZC,Zanzibar Central/South,2008,7,Zanzibar,23.99,27.6,19.68,7.92,125.8,4,0,1.07,1041.4,419.2
ZC,Zanzibar Central/South,2008,8,Zanzibar,24.49,26.69,20.98,5.71,125.8,1,0,1.07,1041.4,419.2
ZC,Zanzibar Central/South,2008,9,Zanzibar,25.49,30.16,23.39,6.77,193.2,4,1,1.98,1041.4,419.2
ZC,Zanzibar Central/South,2008,10,Zanzibar,25.99,29.13,22.69,6.44,328.0,3,0,2.44,1041.4,419.2
ZC,Zanzibar Central/South,2008,11,Zanzibar,26.49,29.99,24.21,5.79,530.2,4,0,2.63,1041.4,419.2
ZC,Zanzibar Central/South,2008,12,Zanzibar,26.69,33.01,23.16,9.85,665.0,11,2,2.69,1041.4,419.2
ZC,Zanzibar Central/South,2009,1,Zanzibar,27.49,30.49,24.87,5.62,1065.5,17,1,0.84,1041.4,419.2
ZC,Zanzibar Central/South,2009,2,Zanzibar,27.69,29.41,25.1,4.31,939.6,11,0,0.81,1041.4,419.2
ZC,Zanzibar Central/South,2009,3,Zanzibar,27.19,30.98,24.78,6.21,1569.1,20,9,0.91,1041.4,419.2
ZC,Zanzibar Central/South,2009,4,Zanzibar,26.49,28.88,22.35,6.53,1946.8,21,7,0.94,1041.4,419.2
ZC,Zanzibar Central/South,2009,5,Zanzibar,25.49,28.91,23.2,5.7,1317.3,18,5,0.88,1041.4,419.2
ZC,Zanzibar Central/South,2009,6,Zanzibar,24.99,28.15,23.18,4.97,436.0,7,1,0.46,1041.4,419.2
ZC,Zanzibar Central/South,2009,7,Zanzibar,24.49,26.93,22.35,4.58,184.3,2,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2009,8,Zanzibar,24.99,28.46,22.18,6.28,184.3,3,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2009,9,Zanzibar,25.99,29.77,21.39,8.38,310.1,3,0,0.15,1041.4,419.2
ZC,Zanzibar Central/South,2009,10,Zanzibar,26.49,30.47,24.04,6.43,561.9,9,0,0.61,1041.4,419.2
ZC,Zanzibar Central/South,2009,11,Zanzibar,26.99,30.62,23.6,7.02,939.6,11,3,0.81,1041.4,419.2
ZC,Zanzibar Central/South,2009,12,Zanzibar,27.19,30.71,23.35,7.35,1191.4,15,8,0.86,1041.4,419.2
ZC,Zanzibar Central/South,2010,1,Zanzibar,28.27,30.97,25.46,5.51,1394.0,16,6,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,2,Zanzibar,28.47,31.02,26.87,4.15,1227.1,19,6,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,3,Zanzibar,27.97,31.79,25.84,5.95,2061.9,21,11,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,4,Zanzibar,27.27,29.59,23.45,6.14,2562.8,25,14,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,5,Zanzibar,26.27,30.85,23.01,7.84,1728.0,17,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,6,Zanzibar,25.77,28.22,21.1,7.12,559.2,5,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,7,Zanzibar,25.27,29.74,21.79,7.94,225.3,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,8,Zanzibar,25.77,29.84,22.52,7.32,225.3,5,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,9,Zanzibar,26.77,29.51,24.61,4.9,392.3,6,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,10,Zanzibar,27.27,29.54,24.95,4.59,726.2,7,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,11,Zanzibar,27.77,30.43,24.04,6.38,1227.1,14,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2010,12,Zanzibar,27.97,31.19,25.14,6.05,1561.0,21,13,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,1,Zanzibar,26.75,29.48,22.92,6.56,1443.0,20,4,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,2,Zanzibar,26.95,29.36,24.35,5.01,1269.9,21,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,3,Zanzibar,26.45,28.6,24.56,4.04,2135.3,22,11,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,4,Zanzibar,25.75,29.53,22.52,7.01,2654.5,21,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,5,Zanzibar,24.75,26.84,20.69,6.15,1789.1,22,11,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,6,Zanzibar,24.25,28.12,21.07,7.04,577.6,12,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,7,Zanzibar,23.75,26.77,20.38,6.39,231.4,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,8,Zanzibar,24.25,26.58,22.14,4.44,231.4,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,9,Zanzibar,25.25,28.43,22.63,5.8,404.5,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,10,Zanzibar,25.75,28.79,22.1,6.69,750.7,11,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,11,Zanzibar,26.25,28.28,22.02,6.26,1269.9,17,3,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2011,12,Zanzibar,26.45,29.93,24.06,5.87,1616.0,21,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2012,1,Zanzibar,28.39,32.47,25.13,7.34,1000.6,9,1,1.09,1041.4,419.2
ZC,Zanzibar Central/South,2012,2,Zanzibar,28.59,32.67,24.82,7.84,882.8,11,4,1.06,1041.4,419.2
ZC,Zanzibar Central/South,2012,3,Zanzibar,28.09,30.02,25.32,4.7,1471.7,22,9,1.17,1041.4,419.2
ZC,Zanzibar Central/South,2012,4,Zanzibar,27.39,31.56,25.85,5.71,1825.1,22,5,1.2,1041.4,419.2
ZC,Zanzibar Central/South,2012,5,Zanzibar,26.39,29.99,23.47,6.52,1236.2,16,5,1.14,1041.4,419.2
ZC,Zanzibar Central/South,2012,6,Zanzibar,25.89,30.1,23.42,6.68,411.7,5,0,0.71,1041.4,419.2
ZC,Zanzibar Central/South,2012,7,Zanzibar,25.39,28.74,21.32,7.42,176.1,7,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2012,8,Zanzibar,25.89,29.52,22.29,7.23,176.1,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2012,9,Zanzibar,26.89,30.61,23.15,7.46,293.9,4,0,0.41,1041.4,419.2
ZC,Zanzibar Central/South,2012,10,Zanzibar,27.39,31.58,23.96,7.62,529.5,6,0,0.86,1041.4,419.2
ZC,Zanzibar Central/South,2012,11,Zanzibar,27.89,29.6,24.37,5.23,882.8,12,3,1.06,1041.4,419.2
ZC,Zanzibar Central/South,2012,12,Zanzibar,28.09,31.01,26.38,4.63,1118.4,17,6,1.12,1041.4,419.2
ZC,Zanzibar Central/South,2013,1,Zanzibar,28.87,32.25,26.73,5.51,1260.6,18,2,0.08,1041.4,419.2
ZC,Zanzibar Central/South,2013,2,Zanzibar,29.07,32.37,26.74,5.63,1110.3,17,4,0.04,1041.4,419.2
ZC,Zanzibar Central/South,2013,3,Zanzibar,28.57,32.6,25.16,7.44,1861.7,25,11,0.15,1041.4,419.2
ZC,Zanzibar Central/South,2013,4,Zanzibar,27.87,30.84,24.06,6.78,2312.6,24,13,0.18,1041.4,419.2
ZC,Zanzibar Central/South,2013,5,Zanzibar,26.87,29.07,23.46,5.61,1561.2,24,7,0.12,1041.4,419.2
ZC,Zanzibar Central/South,2013,6,Zanzibar,26.37,29.45,23.6,5.85,509.2,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2013,7,Zanzibar,25.87,28.93,22.83,6.11,208.6,0,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2013,8,Zanzibar,26.37,29.01,24.57,4.44,208.6,2,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2013,9,Zanzibar,27.37,30.28,24.72,5.56,358.9,7,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2013,10,Zanzibar,27.87,32.56,25.26,7.3,659.5,13,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2013,11,Zanzibar,28.37,31.82,24.57,7.26,1110.3,14,5,0.04,1041.4,419.2
ZC,Zanzibar Central/South,2013,12,Zanzibar,28.57,32.37,26.18,6.19,1410.9,21,6,0.1,1041.4,419.2
ZC,Zanzibar Central/South,2014,1,Zanzibar,28.67,32.3,26.8,5.51,1224.8,19,6,0.22,1041.4,419.2
ZC,Zanzibar Central/South,2014,2,Zanzibar,28.87,31.47,25.03,6.44,1079.0,17,4,0.18,1041.4,419.2
ZC,Zanzibar Central/South,2014,3,Zanzibar,28.37,31.93,25.1,6.83,1808.0,22,6,0.29,1041.4,419.2
ZC,Zanzibar Central/South,2014,4,Zanzibar,27.67,29.71,25.2,4.51,2245.4,23,9,0.32,1041.4,419.2
ZC,Zanzibar Central/South,2014,5,Zanzibar,26.67,29.15,23.96,5.19,1516.4,21,6,0.26,1041.4,419.2
ZC,Zanzibar Central/South,2014,6,Zanzibar,26.17,30.24,23.69,6.55,495.8,9,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2014,7,Zanzibar,25.67,29.27,23.15,6.12,204.2,3,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2014,8,Zanzibar,26.17,29.04,23.39,5.65,204.2,1,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2014,9,Zanzibar,27.17,29.17,24.99,4.18,350.0,5,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2014,10,Zanzibar,27.67,30.64,25.13,5.51,641.6,7,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2014,11,Zanzibar,28.17,30.54,23.71,6.83,1079.0,14,2,0.18,1041.4,419.2
ZC,Zanzibar Central/South,2014,12,Zanzibar,28.37,31.12,26.09,5.04,1370.6,18,3,0.24,1041.4,419.2
ZC,Zanzibar Central/South,2015,1,Zanzibar,28.35,31.57,25.02,6.56,1450.4,21,5,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,2,Zanzibar,28.55,33.74,23.77,9.97,1276.4,15,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,3,Zanzibar,28.05,29.79,25.8,4.0,2146.5,19,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,4,Zanzibar,27.35,30.54,23.91,6.63,2668.5,20,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,5,Zanzibar,26.35,28.59,22.6,5.99,1798.4,23,9,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,6,Zanzibar,25.85,27.78,20.79,6.99,580.4,9,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,7,Zanzibar,25.35,28.33,21.26,7.06,232.4,6,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,8,Zanzibar,25.85,29.52,23.57,5.95,232.4,2,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,9,Zanzibar,26.85,29.99,23.43,6.56,406.4,11,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,10,Zanzibar,27.35,31.02,25.87,5.15,754.4,13,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,11,Zanzibar,27.85,31.21,23.47,7.74,1276.4,17,2,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2015,12,Zanzibar,28.05,30.85,24.61,6.24,1624.4,27,9,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2016,1,Zanzibar,28.49,32.05,25.48,6.58,759.4,9,0,2.03,1041.4,419.2
ZC,Zanzibar Central/South,2016,2,Zanzibar,28.69,31.84,25.74,6.1,671.8,7,2,2.0,1041.4,419.2
ZC,Zanzibar Central/South,2016,3,Zanzibar,28.19,30.37,25.27,5.1,1109.9,19,4,2.11,1041.4,419.2
ZC,Zanzibar Central/South,2016,4,Zanzibar,27.49,30.11,24.07,6.04,1372.8,16,6,2.14,1041.4,419.2
ZC,Zanzibar Central/South,2016,5,Zanzibar,26.49,28.31,24.41,3.89,934.7,10,2,2.08,1041.4,419.2
ZC,Zanzibar Central/South,2016,6,Zanzibar,25.99,28.79,23.46,5.33,321.2,3,0,1.65,1041.4,419.2
ZC,Zanzibar Central/South,2016,7,Zanzibar,25.49,28.65,22.91,5.73,146.0,3,0,0.44,1041.4,419.2
ZC,Zanzibar Central/South,2016,8,Zanzibar,25.99,28.59,23.16,5.43,146.0,3,0,0.44,1041.4,419.2
ZC,Zanzibar Central/South,2016,9,Zanzibar,26.99,29.96,24.5,5.46,233.6,5,0,1.35,1041.4,419.2
ZC,Zanzibar Central/South,2016,10,Zanzibar,27.49,30.62,24.44,6.18,408.9,6,0,1.81,1041.4,419.2
ZC,Zanzibar Central/South,2016,11,Zanzibar,27.99,31.7,26.19,5.51,671.8,8,2,2.0,1041.4,419.2
ZC,Zanzibar Central/South,2016,12,Zanzibar,28.19,30.98,24.09,6.89,847.0,11,6,2.06,1041.4,419.2
ZC,Zanzibar Central/South,2017,1,Zanzibar,27.2,30.93,24.53,6.4,1385.0,17,3,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,2,Zanzibar,27.4,30.7,23.92,6.78,1219.1,17,3,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,3,Zanzibar,26.9,29.38,24.71,4.67,2048.3,23,8,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,4,Zanzibar,26.2,28.6,22.95,5.65,2545.8,22,12,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,5,Zanzibar,25.2,28.76,20.54,8.21,1716.6,17,7,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,6,Zanzibar,24.7,28.15,21.42,6.73,555.8,9,1,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,7,Zanzibar,24.2,27.78,20.94,6.84,224.2,4,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,8,Zanzibar,24.7,28.81,23.11,5.7,224.2,3,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,9,Zanzibar,25.7,27.76,21.96,5.8,390.0,8,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,10,Zanzibar,26.2,30.68,23.34,7.34,721.7,10,0,0.0,1041.4,419.2
ZC,Zanzibar Central/South,2017,11,Zanzibar,26.7,29.33,23.67,5.65,1219.1,15,4,0.0,1041.4,419.2
